link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,liked
https://www.zomato.com/pune/shiv-sagar-1-aundh,"Shiv Sagar
                                    ",Casual Dining,Aundh,2.3,1019,3.8,2388,"Beverages,Ice Cream,Fast Food,Mexican,North Indian,Chinese,Street Food,South Indian,",600,"Filtered Coffee, Mysore Dosa, Pasta, Tomato Soup, Rava Dosa, Cheese Pav Bhaji, Idli"
https://www.zomato.com/pune/al-madina-biryani-house-camp-area,"Al Madina Biryani House
                                    ",NA,Camp Area,3.7,969,,,"Beverages,Chinese,North Indian,Fast Food,Biryani,",350,Chicken Biryani
https://www.zomato.com/pune/3d-burger-dhanori,"3D Burger
                                    ",Quick Bites,Dhanori,3.8,160,4,3471,"Fast Food,Burger,Pizza,",400,"Burgers, French Fries, Cheese Burger, Pizza"
https://www.zomato.com/pune/swig-1-baner,"Swig
                                    ","Bar,Casual Dining","Balewadi High Street, Baner",3.9,205,,,"Italian,Continental,Finger Food,","1,700","Garlic Chicken Tikka, Ramen, Cocktails"
https://www.zomato.com/pune/teera-wakad,"Teera
                                    ",Casual Dining,Wakad,4,275,,,"Fast Food,Mughlai,North Indian,","1,400","Cocktails, Mix Veg Pizza"
https://www.zomato.com/pune/cafe-1730-kharadi,"Cafe 1730
                                    ","Bar,Casual Dining","City Hub @ WTC, Kharadi",4.5,1705,3.8,444,"North Indian,Goan,Continental,Italian,","2,000","Pasta, Pizza, Butter Chicken, Lasagne, Chicken Steak, Nachos, Salad"
https://www.zomato.com/pune/the-good-bowl-viman-nagar,"The Good Bowl
                                    ",NA,Viman Nagar,3.9,2194,,,"Desserts,North Indian,Biryani,Asian,",500,Rice Bowl
https://www.zomato.com/pune/bombay-sandwich-pizza-pimpri,"Bombay Sandwich & Pizza
                                    ",Quick Bites,Pimpri,4.1,181,4.2,963,"North Indian,Fast Food,Pizza,Sandwich,",350,"Sandwich, Paneer Tikka, Soya Tikka, Malai Soya Chaap, Pizza, Masala Chaap, Garlic Bread"
https://www.zomato.com/pune/delhi-swad-nigdi,"Delhi Swad
                                    ",Quick Bites,Nigdi,4.2,639,3.7,3530,"Street Food,North Indian,",500,"Paratha, Lassi, Gulab Jamun, Chaat, Chole Bhature, Panipuri, Rajma Chawal"
https://www.zomato.com/pune/thank-god-for-pizzas-nigdi,"Thank God For Pizzas
                                    ",Quick Bites,Nigdi,4.1,520,3.4,5117,"Fast Food,Pizza,",550,"Garlic Bread, Chicken Popcorn, Pasta, Thin Crust Pizza, Veggie Delight, Wedges, Spicy Corn"
https://www.zomato.com/pune/jaishankar-pani-puriwala-camp-area,"Jaishankar Pani Puriwala
                                    ",Quick Bites,Camp Area,4,280,4,460,"Street Food,",100,"Panipuri, Basket Chat, Delhi Chaat, Tikki, Papdi Chaat, Ragda Patty, Lassi"
https://www.zomato.com/pune/spice-kitchen-jw-marriott-pune-senapati-bapat-road,"Spice Kitchen - JW Marriott Pune
                                    ",Fine Dining,"JW Marriott Pune, Senapati Bapat Road",4.5,1757,,,"European,South Indian,North Indian,Asian,Italian,","2,200","Salad, Pizza, Waffles, Dal Makhani, Noodle, Pasta, Breakfast Buffet"
https://www.zomato.com/rastaman-soul-food-food-truck,"Rastaman Soul Food
                                    ",Quick Bites,Baner,4.2,1116,,,"Wraps,Sandwich,Burger,Fast Food,",400,"Burgers, Pasta, Chaat, Jerk Chicken, Peri Peri Chicken Burger, Veg Burger, Fries"
https://www.zomato.com/pune/new-poona-boarding-house-sadashiv-peth,"New Poona Boarding House
                                    ",Quick Bites,Sadashiv Peth,4.2,232,,,"Maharashtrian,",250,"Maharastrian Thali, Batata Bhaji, Kadhi"
https://www.zomato.com/pune/sindhi-street-pimple-saudagar,"Sindhi Street
                                    ",Quick Bites,Pimple Saudagar,3.8,20,,,"Fast Food,",200,
